gameid,teamname,result,assists,teamkills,teamdeaths,teamkda,dragons,barons,dragons&barons,towers,inhibitors,tower&inhibitors,damagetochampions,visionscore,earnedgold
ESPORTSTMNT01_3411711,T1,1,30,10,3,13.33333333,2,1,3,10,2,12,41967,305,42630
ESPORTSTMNT01_3412825,T1,0,11,4,17,0.882352941,0,0,0,1,0,1,40952,165,22603
ESPORTSTMNT01_3412846,T1,1,47,19,7,9.428571429,4,1,5,8,1,9,61629,209,37101
ESPORTSTMNT01_3412852,T1,1,49,20,6,11.5,4,2,6,11,3,14,80062,221,42087
ESPORTSTMNT01_3410923,T1,0,19,7,24,1.083333333,2,0,2,3,0,3,64202,236,29813
ESPORTSTMNT01_3410933,T1,1,44,17,10,6.1,4,1,5,11,3,14,97507,406,49997
ESPORTSTMNT01_3415148,T1,0,20,9,20,1.45,0,0,0,2,0,2,51782,203,27584
ESPORTSTMNT01_3415168,T1,1,17,7,8,3,4,2,6,9,2,11,54761,282,38965
ESPORTSTMNT01_3413257,T1,1,55,19,7,10.57142857,2,1,3,8,1,9,60769,167,33903
ESPORTSTMNT01_3413260,T1,0,10,5,17,0.882352941,1,0,1,4,0,4,47936,249,30347
ESPORTSTMNT01_3415182,T1,0,7,3,17,0.588235294,1,0,1,2,0,2,49533,236,27958
ESPORTSTMNT01_3416038,T1,1,45,13,4,14.5,3,0,3,9,2,11,65869,319,39414
ESPORTSTMNT01_3416073,T1,1,38,14,5,10.4,2,1,3,10,1,11,67006,311,42622
ESPORTSTMNT01_3416074,T1,0,8,3,16,0.6875,1,0,1,2,0,2,57036,223,26717
ESPORTSTMNT01_3416088,T1,0,29,9,23,1.652173913,1,1,2,5,0,5,87404,333,38448
ESPORTSTMNT01_3415991,T1,1,60,21,11,7.363636364,4,1,5,9,1,10,135672,430,52015
ESPORTSTMNT01_3418098,T1,0,8,4,21,0.571428571,0,1,1,3,0,3,66874,261,29739
ESPORTSTMNT01_3417138,T1,0,9,4,19,0.684210526,2,0,2,1,0,1,54193,218,27572
ESPORTSTMNT01_3417141,T1,0,43,15,25,2.32,3,1,4,4,0,4,106597,312,41435
ESPORTSTMNT03_3216888,T1,1,38,15,14,3.785714286,2,0,2,7,1,8,90082,393,43500
ESPORTSTMNT03_3220119,T1,0,8,6,14,1,1,0,1,4,0,4,45362,267,30519
ESPORTSTMNT03_3221373,T1,1,34,15,0,∞,3,1,4,10,2,12,56137,193,33685
ESPORTSTMNT03_3223206,T1,1,26,13,3,13,3,1,4,10,2,12,57808,230,38208
ESPORTSTMNT03_3224164,T1,1,46,16,6,10.33333333,4,1,5,9,1,10,67311,283,39197
ESPORTSTMNT03_3225718,T1,1,39,13,2,26,4,1,5,8,1,9,46227,214,36392
ESPORTSTMNT03_3227177,T1,1,18,8,3,8.666666667,4,0,4,7,1,8,50493,364,35345
ESPORTSTMNT03_3226221,T1,1,25,13,3,12.66666667,4,1,5,10,2,12,69152,247,34895
ESPORTSTMNT03_3228010,T1,1,57,23,8,10,2,0,2,7,1,8,60455,246,31592
ESPORTSTMNT03_3227454,T1,0,19,7,20,1.3,2,0,2,3,0,3,79762,338,38666
ESPORTSTMNT03_3227455,T1,1,42,18,10,6,4,1,5,6,1,7,68734,254,35090
ESPORTSTMNT03_3228025,T1,1,38,16,6,9,4,2,6,11,3,14,81248,265,43527
ESPORTSTMNT03_3228396,T1,1,25,14,5,7.8,4,2,6,10,2,12,77998,272,41931
ESPORTSTMNT03_3227846,T1,1,36,14,2,25,2,1,3,8,1,9,62480,219,39820
ESPORTSTMNT03_3227847,T1,1,48,19,5,13.4,4,1,5,8,1,9,49608,205,35299
ESPORTSTMNT01_2690705,T1,1,26,12,7,5.428571429,5,1,6,7,1,8,74327,332,42304
ESPORTSTMNT01_2690725,T1,1,31,18,4,12.25,3,1,4,10,1,11,63088,202,34268
ESPORTSTMNT01_2691518,T1,0,21,11,17,1.882352941,1,1,2,5,0,5,69963,340,46671
ESPORTSTMNT01_2691546,T1,1,53,21,13,5.692307692,5,1,6,10,1,11,111702,387,57456
ESPORTSTMNT01_2691557,T1,1,41,18,4,14.75,5,2,7,11,5,16,73499,405,51953
ESPORTSTMNT01_2704285,T1,1,47,19,9,7.333333333,4,1,5,7,1,8,45660,260,38040
ESPORTSTMNT01_2694425,T1,1,30,14,8,5.5,2,1,3,9,1,10,49718,223,37231
ESPORTSTMNT01_2705912,T1,1,42,19,12,5.083333333,4,1,5,9,1,10,95554,253,42203
ESPORTSTMNT01_2705943,T1,1,29,10,2,19.5,2,0,2,7,1,8,40300,167,28606
ESPORTSTMNT02_2551187,T1,1,10,5,7,2.142857143,5,3,8,11,3,14,59640,434,55000
ESPORTSTMNT02_2551235,T1,0,13,5,19,0.947368421,0,1,1,5,0,5,49498,211,32164
ESPORTSTMNT02_2551249,T1,1,43,19,8,7.75,4,1,5,10,3,13,86591,396,46728
ESPORTSTMNT02_2552430,T1,0,23,9,14,2.285714286,3,1,4,7,1,8,104531,536,58113
ESPORTSTMNT02_2552458,T1,1,46,19,5,13,4,2,6,11,5,16,54688,250,41452
ESPORTSTMNT02_2552463,T1,1,55,20,15,5,3,1,4,8,1,9,80576,269,43986
ESPORTSTMNT02_2577665,T1,0,20,8,17,1.647058824,1,0,1,2,0,2,50476,211,34078
ESPORTSTMNT02_2557691,T1,1,22,10,7,4.571428571,3,1,4,9,2,11,52372,172,32631
ESPORTSTMNT02_2557693,T1,1,34,15,11,4.454545455,2,2,4,10,3,13,100354,397,55055
ESPORTSTMNT02_2578644,T1,1,57,21,14,5.571428571,3,2,5,8,1,9,125450,375,61049
ESPORTSTMNT02_2578670,T1,1,32,13,9,5,3,1,4,11,3,14,62231,222,39745
ESPORTSTMNT03_2546137,T1,1,46,22,25,2.72,2,2,4,11,5,16,96958,239,45038
ESPORTSTMNT03_2546195,T1,1,37,20,8,7.125,1,1,2,10,2,12,43258,165,34417
ESPORTSTMNT03_2547455,T1,1,24,8,0,∞,5,1,6,7,1,8,48160,410,45377
ESPORTSTMNT03_2547511,T1,0,44,20,28,2.285714286,1,1,2,8,2,10,93515,380,47093
ESPORTSTMNT03_2547540,T1,1,43,20,5,12.6,3,1,4,8,1,9,64259,273,36879
ESPORTSTMNT03_2568861,T1,1,49,22,11,6.454545455,2,2,4,9,1,10,71936,248,42668
ESPORTSTMNT03_2568906,T1,1,32,12,12,3.666666667,2,2,4,9,1,10,81499,409,52426
ESPORTSTMNT03_2580163,T1,1,40,19,12,4.916666667,2,1,3,9,1,10,75937,225,41116
ESPORTSTMNT03_2580198,T1,1,32,15,7,6.714285714,2,1,3,9,1,10,52114,220,35354
ESPORTSTMNT01_2734770,T1,1,46,20,6,11,2,1,3,10,2,12,71697,286,42681
ESPORTSTMNT01_2744817,T1,1,33,15,9,5.333333333,1,2,3,11,4,15,87474,293,43239
ESPORTSTMNT01_2770993,T1,1,30,16,15,3.066666667,2,0,2,9,1,10,64293,284,44301
ESPORTSTMNT01_2771060,T1,1,36,17,17,3.117647059,3,1,4,10,1,11,77072,269,42770
ESPORTSTMNT01_2773445,T1,1,32,14,11,4.181818182,1,1,2,10,2,12,72974,296,45314
ESPORTSTMNT01_2773482,T1,0,19,8,20,1.35,1,0,1,2,0,2,56771,257,31403
ESPORTSTMNT01_2773491,T1,1,36,21,12,4.75,4,1,5,11,3,14,79272,234,41789
ESPORTSTMNT04_2210465,T1,1,38,19,4,14.25,1,0,1,8,1,9,47062,121,31732
ESPORTSTMNT04_2210474,T1,1,32,22,4,13.5,1,0,1,10,2,12,46322,112,32993
ESPORTSTMNT02_2662403,T1,0,23,10,19,1.736842105,2,0,2,8,2,10,106075,328,48213
ESPORTSTMNT02_2672267,T1,1,36,23,3,19.66666667,2,1,3,10,1,11,58355,146,34102
ESPORTSTMNT02_2672271,T1,1,44,20,8,8,1,1,2,11,3,14,70030,159,36419
ESPORTSTMNT02_2672727,T1,1,34,16,4,12.5,4,0,4,8,1,9,72697,241,36839
ESPORTSTMNT02_2672743,T1,1,45,21,9,7.333333333,4,1,5,10,1,11,63373,210,40603
ESPORTSTMNT02_2673855,T1,1,34,13,3,15.66666667,2,1,3,8,1,9,54433,213,33728
ESPORTSTMNT02_2664035,T1,1,36,19,4,13.75,2,0,2,9,2,11,49054,143,30846
ESPORTSTMNT02_2664040,T1,1,39,20,11,5.363636364,3,1,4,10,2,12,59610,264,44130
ESPORTSTMNT02_2674644,T1,1,32,15,8,5.875,3,0,3,8,1,9,57624,218,36620
ESPORTSTMNT02_2674660,T1,0,35,17,29,1.793103448,0,1,1,4,0,4,90128,259,40894
ESPORTSTMNT02_2674677,T1,1,22,15,3,12.33333333,2,1,3,10,2,12,77363,325,45145
ESPORTSTMNT02_2674680,T1,1,39,21,4,15,2,1,3,10,1,11,55252,237,37747
ESPORTSTMNT03_2701896,T1,1,36,23,11,5.363636364,2,1,3,10,2,12,70032,175,38468
ESPORTSTMNT03_2702237,T1,1,38,25,4,15.75,2,0,2,11,2,13,46989,151,34011
ESPORTSTMNT03_2712615,T1,1,40,26,11,6,2,1,3,10,1,11,65759,223,41214
ESPORTSTMNT03_2713259,T1,1,28,18,6,7.666666667,3,1,4,10,1,11,44711,221,34380
ESPORTSTMNT03_2713280,T1,1,32,20,8,6.5,1,1,2,10,2,12,46964,162,39299
ESPORTSTMNT03_2713300,T1,1,26,17,5,8.6,2,1,3,8,1,9,46003,142,31019
ESPORTSTMNT03_2714142,T1,0,16,8,20,1.2,3,0,3,8,0,8,57949,268,44382
ESPORTSTMNT03_2714207,T1,1,30,15,9,5,4,2,6,11,4,15,59568,354,46596
ESPORTSTMNT03_2714336,T1,1,49,20,6,11.5,1,1,2,9,1,10,49397,149,34875
ESPORTSTMNT03_2714351,T1,0,29,14,24,1.791666667,3,1,4,6,0,6,68623,214,36415
ESPORTSTMNT03_2714405,T1,1,27,12,4,9.75,2,1,3,8,1,9,45114,171,34245
ESPORTSTMNT03_2714443,T1,1,40,14,12,4.5,2,1,3,9,1,10,65701,282,44050
ESPORTSTMNT03_2714500,T1,0,24,11,22,1.590909091,3,0,3,5,0,5,67318,236,35136
ESPORTSTMNT03_2714529,T1,1,44,18,9,6.888888889,1,0,1,9,1,10,40934,136,29981
ESPORTSTMNT03_2714582,T1,1,54,24,9,8.666666667,2,1,3,10,2,12,60488,164,37152
ESPORTSTMNT03_2714611,T1,1,29,12,10,4.1,3,1,4,8,1,9,56796,267,40753
ESPORTSTMNT03_2714838,T1,1,27,13,7,5.714285714,3,1,4,11,2,13,44409,189,34700
ESPORTSTMNT03_2714847,T1,1,41,18,11,5.363636364,1,1,2,11,2,13,69899,252,44532
ESPORTSTMNT03_2714848,T1,1,42,22,6,10.66666667,2,0,2,8,1,9,56759,149,31127
ESPORTSTMNT03_2714860,T1,0,17,6,19,1.210526316,0,0,0,3,0,3,60615,268,33469
ESPORTSTMNT03_2714868,T1,1,23,15,5,7.6,1,0,1,8,1,9,47358,172,33736
ESPORTSTMNT03_2714869,T1,0,17,8,24,1.041666667,0,0,0,3,0,3,47892,191,29300
ESPORTSTMNT03_2714870,T1,1,29,10,3,13,3,1,4,8,1,9,44305,243,34892
ESPORTSTMNT03_2714871,T1,0,7,3,15,0.666666667,0,0,0,1,0,1,30030,149,21433
ESPORTSTMNT05_2780049,T1,1,44,16,1,60,4,2,6,11,3,14,87928,386,54079
ESPORTSTMNT05_2780070,T1,1,27,19,25,1.84,0,3,3,9,1,10,130567,417,59782
ESPORTSTMNT02_2830769,T1,0,5,4,18,0.5,1,2,3,2,0,2,51047,239,35151
ESPORTSTMNT02_2830808,T1,1,29,11,7,5.714285714,1,1,2,9,2,11,57408,219,41110
ESPORTSTMNT02_2840731,T1,1,44,18,19,3.263157895,3,2,5,9,2,11,92219,373,57229
ESPORTSTMNT03_2794885,T1,1,44,16,5,12,2,1,3,10,2,12,59878,175,37928
ESPORTSTMNT03_2794935,T1,1,32,13,4,11.25,1,0,1,9,1,10,46261,181,30318
ESPORTSTMNT03_2786350,T1,1,25,11,8,4.5,4,2,6,9,1,10,69987,301,41295
ESPORTSTMNT03_2786361,T1,1,45,18,11,5.727272727,4,2,6,8,1,9,66939,270,41077
ESPORTSTMNT06_2500018,T1,1,23,10,8,4.125,3,1,4,10,2,12,74955,249,36489
ESPORTSTMNT06_2500033,T1,0,3,2,12,0.416666667,1,0,1,4,0,4,43397,248,32113
ESPORTSTMNT06_2500037,T1,0,27,10,19,1.947368421,2,0,2,6,0,6,67580,317,45893
ESPORTSTMNT06_2500166,T1,1,40,18,10,5.8,3,1,4,8,2,10,91855,292,47639
ESPORTSTMNT06_2500194,T1,1,42,16,2,29,4,0,4,7,1,8,63697,229,36280
ESPORTSTMNT04_2411346,T1,0,7,3,9,1.111111111,1,0,1,1,0,1,44307,168,27925
ESPORTSTMNT04_2411358,T1,1,24,13,8,4.625,3,1,4,7,1,8,56192,265,39156
ESPORTSTMNT04_2411364,T1,1,24,9,3,11,3,1,4,8,1,9,71464,213,37307
ESPORTSTMNT04_2411526,T1,1,39,13,8,6.5,0,0,0,7,1,8,56519,224,34531
ESPORTSTMNT04_2411536,T1,1,65,26,11,8.272727273,4,1,5,9,1,10,56037,173,39643
ESPORTSTMNT05_2951501,T1,1,26,11,8,4.625,3,1,4,11,3,14,76634,242,40892
ESPORTSTMNT05_2951513,T1,0,22,10,20,1.6,1,1,2,3,0,3,69623,304,39868
ESPORTSTMNT05_2951542,T1,1,22,11,3,11,4,1,5,10,2,12,60917,243,42654
ESPORTSTMNT05_2942496,T1,1,32,13,1,45,3,1,4,9,2,11,64701,193,34844
ESPORTSTMNT05_2942515,T1,1,45,18,15,4.2,2,2,4,10,1,11,83419,275,48169
ESPORTSTMNT05_2990357,T1,0,9,4,17,0.764705882,2,0,2,4,0,4,47262,232,33324
ESPORTSTMNT05_2990375,T1,1,39,16,11,5,3,2,5,9,1,10,73868,266,43533
ESPORTSTMNT05_2990380,T1,1,32,11,10,4.3,4,1,5,9,1,10,77617,381,44571
ESPORTSTMNT05_2980556,T1,0,10,6,16,1,1,0,1,4,0,4,59896,221,34431
ESPORTSTMNT05_2980569,T1,1,25,15,9,4.444444444,3,2,5,9,1,10,66536,295,44652
ESPORTSTMNT05_2980571,T1,1,46,17,10,6.3,5,2,7,8,1,9,86241,298,46737
ESPORTSTMNT06_2540974,T1,1,34,12,3,15.33333333,2,1,3,9,1,10,59762,217,39852
ESPORTSTMNT06_2531013,T1,0,19,6,14,1.785714286,1,0,1,6,0,6,51588,217,33808
ESPORTSTMNT06_2531015,T1,1,39,12,8,6.375,3,1,4,8,1,9,70505,218,36257
ESPORTSTMNT06_2531456,T1,0,14,6,9,2.222222222,1,0,1,3,0,3,46181,233,34898
ESPORTSTMNT06_2531479,T1,0,11,4,15,1,1,0,1,3,0,3,44615,142,22883
ESPORTSTMNT06_2532067,T1,1,35,17,2,26,2,1,3,11,2,13,65849,260,46228
ESPORTSTMNT06_2532090,T1,1,62,20,4,20.5,3,1,4,10,3,13,70435,186,39763
ESPORTSTMNT06_2542204,T1,1,38,16,9,6,4,1,5,10,1,11,64968,230,39531
ESPORTSTMNT06_2542219,T1,0,2,2,21,0.19047619,1,0,1,4,0,4,73972,225,33823
ESPORTSTMNT06_2542222,T1,1,56,20,15,5.066666667,4,1,5,9,2,11,93093,269,44667
ESPORTSTMNT04_2450715,T1,0,18,5,17,1.352941176,0,0,0,2,0,2,46410,205,29203
ESPORTSTMNT04_2450722,T1,0,13,8,21,1,0,0,0,2,0,2,52482,133,22605
ESPORTSTMNT04_2451162,T1,1,48,17,5,13,4,1,5,9,1,10,66203,240,40478
ESPORTSTMNT04_2451186,T1,1,54,21,7,10.71428571,4,2,6,10,1,11,87362,246,44186
ESPORTSTMNT04_2451769,T1,1,47,18,7,9.285714286,1,0,1,8,1,9,64990,176,32037
ESPORTSTMNT04_2451770,T1,1,38,16,10,5.4,1,1,2,7,1,8,58913,177,33366
ESPORTSTMNT04_2451771,T1,0,22,8,15,2,1,0,1,3,0,3,51987,315,36527
ESPORTSTMNT04_2451774,T1,0,10,6,18,0.888888889,1,2,3,4,0,4,40474,242,34576
ESPORTSTMNT04_2451777,T1,1,30,10,2,20,4,2,6,9,1,10,52666,364,48342
ESPORTSTMNT04_2451974,T1,0,18,8,19,1.368421053,1,1,2,3,0,3,71790,277,38632
ESPORTSTMNT04_2472110,T1,0,4,2,17,0.352941176,0,0,0,0,0,0,46330,155,21410
ESPORTSTMNT04_2472111,T1,0,6,3,11,0.818181818,2,1,3,5,0,5,51760,266,33802
ESPORTSTMNT02_3045232,T1,1,51,18,6,11.5,2,0,2,8,1,9,55226,126,30191
ESPORTSTMNT02_3045472,T1,0,12,7,19,1,2,0,2,4,0,4,46118,172,26380
ESPORTSTMNT02_3045877,T1,1,40,18,3,19.33333333,2,1,3,11,3,14,52476,195,37091
ESPORTSTMNT02_3057478,T1,1,28,15,7,6.142857143,2,2,4,11,3,14,81957,195,38051
ESPORTSTMNT02_3057505,T1,1,36,16,8,6.5,1,1,2,10,1,11,60104,129,33066
ESPORTSTMNT02_3057516,T1,1,58,24,8,10.25,4,1,5,9,1,10,87403,211,40854
ESPORTSTMNT02_3048468,T1,1,39,15,10,5.4,3,1,4,11,3,14,82048,374,51347
ESPORTSTMNT02_3048492,T1,1,35,13,14,3.428571429,2,2,4,7,1,8,102803,287,52516
ESPORTSTMNT02_3048494,T1,1,57,27,11,7.636363636,2,1,3,9,1,10,78927,163,38022
ESPORTSTMNT02_3059738,T1,0,39,14,20,2.65,1,1,2,5,0,5,89988,324,43089
ESPORTSTMNT02_3059755,T1,1,32,17,12,4.083333333,2,2,4,10,3,13,86270,208,45063
ESPORTSTMNT02_3059756,T1,1,51,23,18,4.111111111,3,2,5,10,2,12,95733,252,46848
ESPORTSTMNT02_3059758,T1,1,76,30,7,15.14285714,4,1,5,10,2,12,80905,158,37311
ESPORTSTMNT02_3080864,T1,1,29,15,5,8.8,4,2,6,11,5,16,72377,239,40998
ESPORTSTMNT02_3080870,T1,0,29,13,18,2.333333333,4,0,4,4,0,4,117906,490,49934
ESPORTSTMNT02_3080871,T1,1,23,12,12,2.916666667,3,2,5,10,2,12,83251,290,39018
ESPORTSTMNT02_3080872,T1,0,8,4,14,0.857142857,1,0,1,3,0,3,40410,186,27420
ESPORTSTMNT02_3080905,T1,0,20,10,19,1.578947368,2,2,4,8,2,10,104654,377,44896
ESPORTSTMNT01/1690563,T1,1,28,12,1,40,2,1,3,11,3,14,38151,250,39322
ESPORTSTMNT01/1690580,T1,0,23,8,17,1.823529412,0,0,0,5,0,5,45013,215,32712
ESPORTSTMNT01/1690585,T1,1,43,24,16,4.1875,4,1,5,10,1,11,67988,201,45476
ESPORTSTMNT01/1691071,T1,1,36,13,3,16.33333333,3,1,4,11,3,14,51980,250,39737
ESPORTSTMNT01/1691105,T1,0,14,5,18,1.055555556,1,0,1,1,0,1,44256,262,30091
ESPORTSTMNT01/1691118,T1,0,44,18,17,3.647058824,1,0,1,5,0,5,71289,344,46445
ESPORTSTMNT01/1693483,T1,1,26,13,8,4.875,4,1,5,10,2,12,62731,311,44819
ESPORTSTMNT01/1693567,T1,0,8,5,16,0.8125,1,0,1,0,0,0,43268,191,24104
ESPORTSTMNT01/1693576,T1,0,20,11,17,1.823529412,1,0,1,3,0,3,55328,258,34568
ESPORTSTMNT01/1720608,T1,1,36,14,4,12.5,4,2,6,10,2,12,52513,331,43879
ESPORTSTMNT01/1720684,T1,0,16,6,16,1.375,2,0,2,3,0,3,62357,304,40241
ESPORTSTMNT01/1720707,T1,0,28,11,14,2.785714286,2,2,4,4,0,4,61844,256,39319
ESPORTSTMNT05/1830237,T1,1,45,23,20,3.4,4,1,5,11,6,17,99763,401,53993
ESPORTSTMNT05/1830257,T1,1,48,19,13,5.153846154,5,1,6,9,2,11,77589,297,44632
ESPORTSTMNT05/1820657,T1,0,4,3,15,0.466666667,2,0,2,4,0,4,50121,320,34560
ESPORTSTMNT05/1830686,T1,0,22,14,24,1.5,3,0,3,4,0,4,84342,276,36022
ESPORTSTMNT02/1684151,T1,1,37,16,1,53,3,1,4,8,1,9,52178,224,36258
ESPORTSTMNT02/1684220,T1,0,18,7,21,1.19047619,4,0,4,5,1,6,83827,257,36127
ESPORTSTMNT02/1684227,T1,1,30,13,4,10.75,2,1,3,9,1,10,47410,238,35598
ESPORTSTMNT05/1821563,T1,1,45,19,2,32,3,1,4,10,1,11,58136,173,36770
ESPORTSTMNT05/1821586,T1,1,39,16,1,55,2,1,3,11,1,12,51808,198,36860
ESPORTSTMNT03/1764085,T1,0,19,6,12,2.083333333,3,0,3,3,0,3,44502,276,29725
ESPORTSTMNT03/1764121,T1,1,49,19,14,4.857142857,4,0,4,6,1,7,59318,249,38112
ESPORTSTMNT03/1764123,T1,0,6,2,12,0.666666667,2,0,2,2,0,2,33986,215,25514
ESPORTSTMNT03/1765213,T1,1,33,17,9,5.555555556,5,1,6,8,3,11,65570,293,45250
ESPORTSTMNT03/1765245,T1,1,39,17,5,11.2,2,1,3,8,1,9,63191,184,32798
ESPORTSTMNT03/1766665,T1,1,28,14,8,5.25,3,2,5,10,2,12,73528,275,47764
ESPORTSTMNT03/1757105,T1,1,34,17,14,3.642857143,3,2,5,11,4,15,79803,250,47913
ESPORTSTMNT03/1757851,T1,0,24,8,18,1.777777778,0,0,0,1,0,1,45985,152,28120
ESPORTSTMNT03/1757878,T1,1,64,24,9,9.777777778,1,1,2,8,1,9,80095,238,44017
ESPORTSTMNT03/1757884,T1,0,19,10,21,1.380952381,1,0,1,3,0,3,41683,155,26664
ESPORTSTMNT01/1883205,T1,0,8,3,16,0.6875,0,0,0,1,0,1,38287,224,29385
ESPORTSTMNT01/1883256,T1,0,12,5,18,0.944444444,0,0,0,3,0,3,37213,337,32395
ESPORTSTMNT01/1894384,T1,1,31,11,3,14,3,1,4,10,2,12,57870,271,40264
ESPORTSTMNT01/1894450,T1,1,60,22,11,7.454545455,5,1,6,10,2,12,99500,410,55781
ESPORTSTMNT01/1887149,T1,1,45,20,5,13,2,1,3,10,3,13,72258,268,41284
ESPORTSTMNT01/1887197,T1,1,52,19,5,14.2,1,1,2,9,1,10,56380,304,41850
ESPORTSTMNT02/1734439,T1,1,40,18,12,4.833333333,2,2,4,10,2,12,82997,341,47843
ESPORTSTMNT02/1734480,T1,1,43,21,6,10.66666667,3,1,4,9,1,10,58639,242,38665
ESPORTSTMNT02/1735199,T1,1,48,17,10,6.5,1,2,3,8,1,9,80131,307,42365
ESPORTSTMNT02/1735242,T1,0,34,14,22,2.181818182,1,1,2,3,1,4,96891,280,36976
ESPORTSTMNT02/1735257,T1,1,51,17,6,11.33333333,1,0,1,9,2,11,63355,230,34702
ESPORTSTMNT02/1770188,T1,1,56,25,2,40.5,3,1,4,7,2,9,65926,169,33501
ESPORTSTMNT02/1770207,T1,1,33,16,8,6.125,1,2,3,10,1,11,57222,282,43897
ESPORTSTMNT03/1813176,T1,1,39,15,12,4.5,3,0,3,10,1,11,73514,422,47813
ESPORTSTMNT03/1813217,T1,0,25,11,20,1.8,1,1,2,6,0,6,78075,401,43396
ESPORTSTMNT03/1813262,T1,1,28,14,7,6,3,1,4,10,3,13,59551,192,36729
ESPORTSTMNT03/1813278,T1,1,31,19,6,8.333333333,4,1,5,9,2,11,60882,209,36724
ESPORTSTMNT03/1814273,T1,0,0,0,10,0,1,1,2,4,0,4,43665,314,34910
ESPORTSTMNT03/1814382,T1,0,5,2,10,0.7,2,0,2,2,0,2,51530,290,28193
ESPORTSTMNT03/1814411,T1,0,10,7,13,1.307692308,1,1,2,5,1,6,60159,257,34407
ESPORTSTMNT02_1925987,T1,1,44,20,6,10.66666667,4,1,5,8,1,9,63645,224,37372
ESPORTSTMNT02_1926050,T1,1,49,20,5,13.8,3,1,4,8,1,9,44682,176,32245
ESPORTSTMNT02_1927485,T1,0,23,13,17,2.117647059,3,0,3,2,0,2,56259,266,35121
ESPORTSTMNT02_1927548,T1,1,37,15,13,4,2,1,3,8,1,9,62885,268,37556
ESPORTSTMNT02_1927565,T1,0,25,13,15,2.533333333,2,0,2,2,0,2,62077,285,36217
ESPORTSTMNT02_1970285,T1,1,46,15,7,8.714285714,3,2,5,10,3,13,69569,405,47751
ESPORTSTMNT02_1970312,T1,1,30,11,4,10.25,1,1,2,11,3,14,61527,221,36908
ESPORTSTMNT02_1970582,T1,0,26,11,13,2.846153846,1,1,2,10,2,12,101667,342,45679
ESPORTSTMNT02_1970597,T1,0,1,1,13,0.153846154,1,0,1,2,0,2,26629,149,23488
ESPORTSTMNT03_1994717,T1,0,39,15,15,3.6,3,3,6,6,0,6,138747,672,76489
ESPORTSTMNT03_1994789,T1,0,32,11,16,2.6875,3,1,4,4,0,4,75956,277,42438
ESPORTSTMNT03_1996200,T1,1,32,18,12,4.166666667,5,2,7,9,1,10,80255,386,58918
ESPORTSTMNT03_2006272,T1,1,32,18,12,4.166666667,5,2,7,9,1,10,80255,386,58918
ESPORTSTMNT03_1997110,T1,1,31,14,9,5,3,1,4,10,2,12,89940,276,43030
ESPORTSTMNT03_1997147,T1,0,18,9,13,2.076923077,3,0,3,4,0,4,57094,307,36737
ESPORTSTMNT03_1997159,T1,1,41,15,10,5.6,3,1,4,8,1,9,56394,240,36869
ESPORTSTMNT03_1997438,T1,1,44,16,7,8.571428571,3,3,6,11,6,17,111100,452,54349
ESPORTSTMNT03_2007653,T1,0,7,6,8,1.625,3,0,3,4,0,4,73680,338,42396
ESPORTSTMNT03_2007659,T1,0,4,2,6,1,0,0,0,3,0,3,40782,253,29840
ESPORTSTMNT01_2147035,T1,1,32,14,7,6.571428571,1,0,1,9,1,10,62721,265,36306
ESPORTSTMNT01_2147135,T1,1,52,18,2,35,3,1,4,11,3,14,58898,293,39024
ESPORTSTMNT01_2148172,T1,0,7,4,12,0.916666667,3,0,3,3,0,3,31242,242,30607
ESPORTSTMNT01_2148222,T1,0,15,8,19,1.210526316,0,0,0,5,0,5,53586,239,31207
ESPORTSTMNT01_2149227,T1,1,35,13,6,8,1,1,2,8,1,9,54807,179,34104
ESPORTSTMNT01_2138992,T1,1,37,16,7,7.571428571,2,1,3,8,1,9,48937,201,35917
ESPORTSTMNT01_2139392,T1,0,13,6,21,0.904761905,1,0,1,3,0,3,57902,262,30445
ESPORTSTMNT01_2149608,T1,1,46,19,8,8.125,4,1,5,10,3,13,101324,460,55394
ESPORTSTMNT01_2149614,T1,1,18,16,5,6.8,2,1,3,11,3,14,39317,222,34243
ESPORTSTMNT02_2065070,T1,1,30,10,4,10,1,1,2,9,1,10,38057,271,34969
ESPORTSTMNT02_2065135,T1,0,4,2,12,0.5,3,2,5,6,0,6,69966,370,43616
ESPORTSTMNT02_2065175,T1,1,43,13,6,9.333333333,4,1,5,9,2,11,64412,352,47076
ESPORTSTMNT02_2065932,T1,0,5,4,15,0.6,0,0,0,4,0,4,43674,256,32452
ESPORTSTMNT02_2065983,T1,1,35,14,5,9.8,4,0,4,10,2,12,67152,233,36335
ESPORTSTMNT02_2065992,T1,0,32,14,14,3.285714286,0,0,0,4,0,4,57905,262,33299
ESPORTSTMNT02_2067487,T1,1,18,10,6,4.666666667,2,1,3,9,2,11,65165,237,33363
ESPORTSTMNT02_2067520,T1,0,14,9,19,1.210526316,1,0,1,5,0,5,53929,265,33997
ESPORTSTMNT02_2067527,T1,1,21,9,2,15,2,1,3,10,2,12,49458,285,38365
ESPORTSTMNT03_2054324,T1,1,33,12,9,5,2,1,3,9,1,10,61237,275,44621
ESPORTSTMNT03_2074387,T1,0,20,7,18,1.5,1,0,1,3,0,3,59860,271,30917
ESPORTSTMNT03_2074420,T1,1,47,17,6,10.66666667,3,1,4,9,1,10,67011,269,39208
