gameid,teamname,result,assists,teamkills,teamdeaths,teamkda,dragons,barons,dragons&barons,towers,inhibitors,tower&inhibitors,damagetochampions,visionscore,earnedgold
10669-10669_game_1,LGD Gaming,0,30,13,12,3.583333333,3,1,4,4,0,4,122565,489,51969
10669-10669_game_2,LGD Gaming,0,9,6,23,0.652173913,0,0,0,3,0,3,74318,239,36690
10677-10677_game_1,LGD Gaming,0,21,8,17,1.705882353,3,0,3,4,0,4,132374,488,47984
10677-10677_game_2,LGD Gaming,1,31,13,6,7.333333333,3,1,4,8,2,10,88640,398,49165
10677-10677_game_3,LGD Gaming,1,47,15,7,8.857142857,4,0,4,8,1,9,105613,389,44952
10711-10711_game_1,LGD Gaming Young Team,0,40,17,13,4.384615385,3,1,4,5,0,5,104535,313,46937
10715-10715_game_1,LGD Gaming Young Team,1,34,16,12,4.166666667,3,1,4,11,3,14,85165,223,40297
10725-10725_game_1,LGD Gaming Young Team,1,19,10,1,29,4,2,6,10,2,12,72638,290,41430
10734-10734_game_1,LGD Gaming Young Team,0,8,4,21,0.571428571,0,0,0,1,0,1,56435,212,28216
10734-10734_game_2,LGD Gaming Young Team,0,46,20,23,2.869565217,3,2,5,8,0,8,115392,305,53027
10685-10685_game_1,LGD Gaming,1,41,13,14,3.857142857,3,1,4,9,2,11,133436,395,50606
10685-10685_game_2,LGD Gaming,1,28,11,15,2.6,0,1,1,7,1,8,79041,327,41692
10737-10737_game_1,LGD Gaming Young Team,1,40,17,11,5.181818182,4,0,4,8,1,9,67111,237,36808
10737-10737_game_2,LGD Gaming Young Team,1,43,26,7,9.857142857,4,1,5,11,2,13,67200,210,40812
10739-10739_game_1,LGD Gaming Young Team,0,23,12,20,1.75,3,2,5,7,1,8,133338,439,51120
10739-10739_game_2,LGD Gaming Young Team,1,34,17,5,10.2,2,1,3,11,3,14,60857,221,35764
10739-10739_game_3,LGD Gaming Young Team,0,14,8,20,1.1,0,0,0,2,0,2,57055,243,28687
10741-10741_game_1,LGD Gaming Young Team,1,51,19,3,23.33333333,4,1,5,10,2,12,87561,265,40343
10744-10744_game_1,LGD Gaming Young Team,1,32,18,12,4.166666667,4,1,5,9,2,11,63688,200,37530
10748-10748_game_1,LGD Gaming Young Team,0,32,15,21,2.238095238,3,0,3,3,0,3,66308,229,37171
10692-10692_game_1,LGD Gaming,1,41,14,5,11,4,2,6,11,3,14,123973,459,49569
10692-10692_game_2,LGD Gaming,0,41,15,19,2.947368421,4,2,6,7,0,7,99588,346,48473
10692-10692_game_3,LGD Gaming,0,8,4,15,0.8,2,0,2,0,0,0,32799,189,22637
10750-10750_game_1,LGD Gaming Young Team,1,71,23,9,10.44444444,3,0,3,9,1,10,85262,290,40760
10752-10752_game_1,LGD Gaming Young Team,1,90,33,25,4.92,4,1,5,9,3,12,178784,416,64386
10699-10699_game_1,LGD Gaming,0,26,10,20,1.8,4,1,5,3,0,3,139895,589,48975
10699-10699_game_2,LGD Gaming,1,22,11,5,6.6,2,1,3,10,2,12,69790,346,41226
10699-10699_game_3,LGD Gaming,0,18,7,23,1.086956522,2,0,2,2,0,2,41745,204,25184
10759-10759_game_1,LGD Gaming,1,38,12,10,5,3,1,4,9,1,10,94325,318,46591
10759-10759_game_2,LGD Gaming,0,30,11,29,1.413793103,0,0,0,1,0,1,80891,203,31630
10759-10759_game_3,LGD Gaming,0,22,8,17,1.764705882,1,0,1,5,0,5,68953,376,40352
10798-10798_game_1,LGD Gaming Young Team,0,7,5,13,0.923076923,0,0,0,2,0,2,62398,155,25101
10798-10798_game_2,LGD Gaming Young Team,1,43,18,3,20.33333333,4,1,5,11,3,14,65180,198,38238
10798-10798_game_3,LGD Gaming Young Team,1,84,35,22,5.409090909,3,1,4,11,1,12,158596,341,60772
10768-10768_game_1,LGD Gaming,1,50,20,9,7.777777778,4,3,7,9,1,10,100063,401,48011
10768-10768_game_2,LGD Gaming,0,18,10,17,1.647058824,1,1,2,1,0,1,65268,209,32624
10768-10768_game_3,LGD Gaming,0,3,2,12,0.416666667,1,0,1,1,0,1,34660,177,22971
10778-10778_game_1,LGD Gaming,1,57,20,13,5.923076923,2,0,2,7,1,8,87349,256,37888
10778-10778_game_2,LGD Gaming,0,24,9,19,1.736842105,2,0,2,3,0,3,104612,371,37976
10778-10778_game_3,LGD Gaming,0,8,3,12,0.916666667,1,0,1,1,0,1,43451,261,26979
10817-10817_game_1,LGD Gaming Young Team,1,41,16,5,11.4,4,1,5,9,1,10,69100,276,35805
10817-10817_game_2,LGD Gaming Young Team,1,56,22,28,2.785714286,2,1,3,9,2,11,110368,398,53366
10786-10786_game_1,LGD Gaming,0,13,7,21,0.952380952,2,0,2,3,0,3,61288,207,32175
10786-10786_game_2,LGD Gaming,0,47,20,23,2.913043478,2,0,2,5,0,5,124236,475,53537
10828-10828_game_1,LGD Gaming Young Team,1,31,13,7,6.285714286,4,0,4,8,1,9,86735,300,38018
10828-10828_game_2,LGD Gaming Young Team,1,50,23,3,24.33333333,2,1,3,10,2,12,61544,170,41378
10876-10876_game_1,LGD Gaming,0,13,5,15,1.2,1,0,1,2,0,2,59182,292,32279
10876-10876_game_2,LGD Gaming,0,12,6,14,1.285714286,2,0,2,3,0,3,42087,221,25962
10836-10836_game_1,LGD Gaming Young Team,1,34,15,12,4.083333333,4,2,6,11,2,13,129041,357,50560
10836-10836_game_2,LGD Gaming Young Team,1,44,15,5,11.8,3,2,5,11,3,14,76788,272,40098
10840-10840_game_1,LGD Gaming Young Team,1,34,18,6,8.666666667,4,2,6,9,1,10,60583,255,41871
10840-10840_game_2,LGD Gaming Young Team,1,40,20,20,3,4,3,7,11,3,14,165071,418,58148
10883-10883_game_1,LGD Gaming,1,61,20,9,9,4,1,5,8,1,9,88354,321,42893
10883-10883_game_2,LGD Gaming,0,14,6,18,1.111111111,0,0,0,2,0,2,75190,258,31797
10883-10883_game_3,LGD Gaming,1,40,14,5,10.8,3,1,4,9,2,11,53182,240,38759
10892-10892_game_1,LGD Gaming,0,32,10,21,2,2,1,3,3,0,3,81370,369,41671
10851-10851_game_1,LGD Gaming Young Team,0,22,8,15,2,2,0,2,3,0,3,43063,240,32289
10892-10892_game_2,LGD Gaming,0,49,18,31,2.161290323,1,0,1,3,0,3,96929,205,39210
10851-10851_game_2,LGD Gaming Young Team,0,5,3,24,0.333333333,1,0,1,1,0,1,40244,175,21568
10854-10854_game_1,LGD Gaming Young Team,1,57,27,7,12,3,1,4,11,3,14,74422,235,39284
10854-10854_game_2,LGD Gaming Young Team,1,64,26,8,11.25,4,1,5,9,1,10,90916,227,42085
10901-10901_game_1,LGD Gaming,0,16,6,25,0.88,1,0,1,0,0,0,63409,229,32080
10901-10901_game_2,LGD Gaming,0,31,13,19,2.315789474,2,0,2,2,0,2,46915,195,26697
10863-10863_game_1,LGD Gaming Young Team,1,37,12,2,24.5,3,1,4,10,2,12,57369,237,35953
10863-10863_game_2,LGD Gaming Young Team,1,85,28,15,7.533333333,4,0,4,9,1,10,108250,330,44752
10912-10912_game_1,LGD Gaming,1,51,22,9,8.111111111,2,1,3,7,1,8,75113,245,38792
10912-10912_game_2,LGD Gaming,0,6,5,12,0.916666667,2,0,2,1,0,1,41539,217,27496
10872-10872_game_1,LGD Gaming Young Team,1,42,17,7,8.428571429,4,1,5,10,2,12,82193,334,45757
10912-10912_game_3,LGD Gaming,1,30,15,12,3.75,4,2,6,9,1,10,100580,395,51976
10872-10872_game_2,LGD Gaming Young Team,1,30,17,3,15.66666667,3,0,3,9,1,10,69418,164,33004
10924-10924_game_1,LGD Gaming,1,41,14,4,13.75,3,1,4,10,2,12,75909,332,43397
10924-10924_game_2,LGD Gaming,1,54,21,4,18.75,4,1,5,10,2,12,72079,234,39063
10930-10930_game_1,LGD Gaming,1,60,23,18,4.611111111,2,3,5,9,1,10,86090,348,52372
10930-10930_game_2,LGD Gaming,1,34,15,12,4.083333333,2,1,3,8,1,9,68128,353,41337
10940-10940_game_1,LGD Gaming Young Team,0,8,3,17,0.647058824,2,0,2,2,0,2,72692,312,33650
10940-10940_game_2,LGD Gaming Young Team,0,7,5,15,0.8,0,0,0,1,0,1,39796,202,25609
10940-10940_game_3,LGD Gaming Young Team,0,11,4,15,1,0,0,0,0,0,0,43722,189,22952
10941-10941_game_1,LGD Gaming Young Team,1,64,21,10,8.5,4,2,6,10,2,12,99876,274,46346
10941-10941_game_2,LGD Gaming Young Team,1,51,20,10,7.1,4,2,6,9,1,10,74372,271,44719
10941-10941_game_3,LGD Gaming Young Team,0,60,19,28,2.821428571,3,0,3,3,0,3,130972,361,42701
10941-10941_game_4,LGD Gaming Young Team,0,14,9,21,1.095238095,1,0,1,2,0,2,79496,223,31110
10941-10941_game_5,LGD Gaming Young Team,0,7,2,14,0.642857143,1,0,1,3,0,3,49232,245,29737
10960-10960_game_1,LGD Gaming Young Team,0,38,13,26,1.961538462,0,0,0,2,0,2,68617,234,30992
10960-10960_game_2,LGD Gaming Young Team,1,34,12,11,4.181818182,1,1,2,9,1,10,74323,306,38122
10960-10960_game_3,LGD Gaming Young Team,0,16,6,21,1.047619048,1,0,1,0,0,0,41342,212,23510
10979-10979_game_1,LGD Gaming Young Team,1,53,21,13,5.692307692,3,2,5,10,3,13,94827,311,49033
10979-10979_game_2,LGD Gaming Young Team,0,5,3,22,0.363636364,0,0,0,1,0,1,37589,188,22339
10979-10979_game_3,LGD Gaming Young Team,0,30,13,20,2.15,1,0,1,3,0,3,56104,243,35007
10990-10990_game_1,LGD Gaming Young Team,0,25,14,18,2.166666667,1,1,2,4,0,4,59491,287,39536
10990-10990_game_2,LGD Gaming Young Team,0,32,12,18,2.444444444,1,0,1,2,0,2,84467,255,34962
10998-10998_game_1,LGD Gaming Young Team,1,40,15,1,55,2,0,2,8,1,9,61626,205,31944
10998-10998_game_2,LGD Gaming Young Team,0,7,3,20,0.5,0,0,0,5,1,6,56380,211,30111
10998-10998_game_3,LGD Gaming Young Team,1,64,27,8,11.375,3,1,4,8,1,9,68723,222,41448
11002-11002_game_1,LGD Gaming Young Team,1,54,25,9,8.777777778,4,1,5,9,1,10,74391,177,38256
11002-11002_game_2,LGD Gaming Young Team,1,50,20,14,5,2,1,3,9,1,10,115647,271,46737
11013-11013_game_1,LGD Gaming Young Team,1,41,14,5,11,2,1,3,11,3,14,81422,210,39884
11013-11013_game_2,LGD Gaming Young Team,1,68,23,6,15.16666667,2,1,3,10,2,12,57575,163,37683
11019-11019_game_1,LGD Gaming Young Team,0,40,16,20,2.8,0,0,0,2,0,2,95397,231,37464
11019-11019_game_2,LGD Gaming Young Team,1,45,18,5,12.6,2,0,2,8,1,9,76784,291,41070
11019-11019_game_3,LGD Gaming Young Team,0,38,21,29,2.034482759,2,0,2,3,0,3,102904,293,43200
11025-11025_game_1,LGD Gaming Young Team,1,44,16,7,8.571428571,1,1,2,7,1,8,72283,292,38486
11025-11025_game_2,LGD Gaming Young Team,0,25,13,15,2.533333333,2,0,2,2,0,2,80457,259,29809
11025-11025_game_3,LGD Gaming Young Team,1,61,24,11,7.727272727,4,1,5,9,1,10,99067,330,48215
11034-11034_game_1,LGD Gaming Young Team,0,7,3,18,0.555555556,0,0,0,1,0,1,63978,221,26333
11034-11034_game_2,LGD Gaming Young Team,1,59,28,19,4.578947368,3,1,4,7,1,8,117715,345,45291
11034-11034_game_3,LGD Gaming Young Team,0,21,7,8,3.5,1,0,1,2,0,2,44923,196,28077
11119-11119_game_1,LGD Gaming Young Team,1,29,11,4,10,4,1,5,9,1,10,76273,373,48035
11119-11119_game_2,LGD Gaming Young Team,1,55,25,9,8.888888889,4,1,5,9,2,11,79144,213,38814
11119-11119_game_3,LGD Gaming Young Team,1,33,15,5,9.6,2,1,3,8,1,9,59833,265,36772
11136-11136_game_1,LGD Gaming,0,9,3,18,0.666666667,0,0,0,1,0,1,51289,200,25331
11136-11136_game_2,LGD Gaming,0,7,3,11,0.909090909,2,0,2,2,0,2,50510,307,29124
11145-11145_game_1,LGD Gaming,0,38,21,22,2.681818182,4,0,4,3,0,3,98244,405,50168
11145-11145_game_2,LGD Gaming,0,26,10,16,2.25,4,1,5,6,1,7,89267,332,43336
11152-11152_game_1,LGD Gaming,1,41,17,7,8.285714286,4,1,5,9,1,10,81218,395,47848
11152-11152_game_2,LGD Gaming,0,9,3,14,0.857142857,0,0,0,0,0,0,54340,246,29752
11152-11152_game_3,LGD Gaming,1,38,16,6,9,3,1,4,8,1,9,64852,309,40658
11160-11160_game_1,LGD Gaming,1,49,19,8,8.5,2,0,2,8,1,9,101377,380,44990
11160-11160_game_2,LGD Gaming,1,59,25,18,4.666666667,4,2,6,9,1,10,130043,362,47771
11168-11168_game_1,LGD Gaming,1,55,19,12,6.166666667,4,1,5,7,1,8,101842,382,48603
11168-11168_game_2,LGD Gaming,1,34,13,7,6.714285714,4,1,5,9,2,11,78912,336,41304
11179-11179_game_1,LGD Gaming,1,51,19,12,5.833333333,4,2,6,8,1,9,125171,292,45590
11179-11179_game_2,LGD Gaming,0,11,7,19,0.947368421,0,0,0,1,0,1,56803,171,26344
11179-11179_game_3,LGD Gaming,1,33,13,16,2.875,4,1,5,9,1,10,122933,376,48397
11273-11273_game_1,LGD Gaming,0,9,6,22,0.681818182,0,0,0,1,0,1,62958,206,27786
11273-11273_game_2,LGD Gaming,0,24,8,13,2.461538462,2,1,3,4,0,4,51239,259,35144
11280-11280_game_1,LGD Gaming,0,23,9,18,1.777777778,2,0,2,3,0,3,86276,315,40358
11280-11280_game_2,LGD Gaming,0,35,12,14,3.357142857,2,0,2,2,0,2,69498,258,30335
11290-11290_game_1,LGD Gaming,0,24,12,23,1.565217391,2,0,2,2,0,2,72482,217,30092
11290-11290_game_2,LGD Gaming,0,12,6,17,1.058823529,1,0,1,4,0,4,50960,234,32190
11299-11299_game_1,LGD Gaming,1,52,22,21,3.523809524,3,1,4,9,2,11,146452,348,49160
11299-11299_game_2,LGD Gaming,0,55,23,24,3.25,4,1,5,9,2,11,161010,445,53808
11299-11299_game_3,LGD Gaming,0,34,15,22,2.227272727,1,0,1,3,0,3,85852,227,31686
11302-11302_game_1,LGD Gaming,0,15,8,16,1.4375,3,0,3,4,0,4,92992,325,40953
11302-11302_game_2,LGD Gaming,0,33,13,19,2.421052632,1,0,1,3,0,3,114384,446,42745
11314-11314_game_1,LGD Gaming,0,12,5,19,0.894736842,2,0,2,0,0,0,57583,233,24922
11314-11314_game_2,LGD Gaming,0,20,10,22,1.363636364,1,0,1,1,0,1,74434,199,29217
11318-11318_game_1,LGD Gaming,1,37,21,15,3.866666667,1,2,3,7,1,8,73858,282,44442
11318-11318_game_2,LGD Gaming,0,12,7,21,0.904761905,1,0,1,5,0,5,56765,241,32227
11318-11318_game_3,LGD Gaming,0,12,5,13,1.307692308,0,0,0,3,0,3,57742,231,30660
11326-11326_game_1,LGD Gaming,0,49,23,31,2.322580645,1,1,2,8,2,10,132767,463,55815
11326-11326_game_2,LGD Gaming,1,35,20,16,3.4375,3,3,6,10,2,12,113219,371,54457
11326-11326_game_3,LGD Gaming,1,46,16,2,31,4,1,5,11,3,14,77428,218,36609
11348-11348_game_1,LGD Gaming,1,20,10,6,5,2,1,3,8,1,9,47701,230,35505
11348-11348_game_2,LGD Gaming,1,24,13,4,9.25,3,1,4,10,2,12,50454,197,36121
11348-11348_game_3,LGD Gaming,0,14,6,16,1.25,3,0,3,4,0,4,68147,219,32805
11348-11348_game_4,LGD Gaming,0,16,8,18,1.333333333,4,1,5,5,0,5,121336,392,52663
11348-11348_game_5,LGD Gaming,1,32,13,6,7.5,2,0,2,8,1,9,60399,236,35764
11351-11351_game_1,LGD Gaming,0,8,5,19,0.684210526,2,0,2,4,0,4,50915,232,31028
11351-11351_game_2,LGD Gaming,0,25,13,17,2.235294118,2,0,2,4,0,4,75420,349,39666
11351-11351_game_3,LGD Gaming,1,32,17,11,4.454545455,4,2,6,10,2,12,87685,356,48997
11351-11351_game_4,LGD Gaming,0,12,7,14,1.357142857,0,0,0,1,0,1,63226,213,25371
9694-9694_game_1,LGD Gaming,1,39,17,0,∞,4,2,6,9,1,10,59301,311,43923
9694-9694_game_2,LGD Gaming,0,22,11,14,2.357142857,2,1,3,3,0,3,124449,378,41991
9694-9694_game_3,LGD Gaming,0,2,3,14,0.357142857,0,0,0,3,0,3,31820,233,28530
9703-9703_game_1,LGD Gaming,0,31,10,11,3.727272727,2,0,2,3,0,3,78590,193,30762
9703-9703_game_2,LGD Gaming,0,6,3,16,0.5625,0,0,0,2,0,2,45788,205,29747
9717-9717_game_1,LGD Gaming,0,7,7,15,0.933333333,1,1,2,4,0,4,94979,267,35701
9717-9717_game_2,LGD Gaming,1,35,16,18,2.833333333,4,2,6,9,2,11,173899,550,60726
9717-9717_game_3,LGD Gaming,1,22,11,4,8.25,3,1,4,9,1,10,62842,319,37217
9775-9775_game_1,LGD Gaming Young Team,0,1,1,17,0.117647059,1,1,2,2,0,2,43970,229,30268
9788-9788_game_1,LGD Gaming Young Team,0,30,16,19,2.421052632,2,0,2,7,1,8,70337,251,40652
9795-9795_game_1,LGD Gaming Young Team,0,31,15,13,3.538461538,2,1,3,4,0,4,71619,309,41139
9727-9727_game_1,LGD Gaming,0,32,14,18,2.555555556,3,0,3,2,0,2,92795,263,40477
9727-9727_game_2,LGD Gaming,0,25,9,9,3.777777778,3,1,4,5,0,5,78364,290,45416
9735-9735_game_1,LGD Gaming,0,6,2,16,0.5,2,0,2,1,0,1,46381,207,22426
9735-9735_game_2,LGD Gaming,0,14,8,20,1.1,0,0,0,3,0,3,68647,258,32846
9741-9741_game_1,LGD Gaming,0,44,21,31,2.096774194,2,0,2,3,0,3,118604,292,39133
9741-9741_game_2,LGD Gaming,0,1,1,7,0.285714286,0,0,0,1,0,1,45938,159,24191
9846-9846_game_1,LGD Gaming Young Team,0,6,2,14,0.571428571,2,0,2,1,0,1,50847,171,23874
9846-9846_game_2,LGD Gaming Young Team,0,15,6,13,1.615384615,1,0,1,0,0,0,56666,184,20281
9749-9749_game_1,LGD Gaming,1,46,18,16,4,4,1,5,11,3,14,136694,411,60149
9749-9749_game_2,LGD Gaming,1,27,15,6,7,3,1,4,9,2,11,88467,261,39571
9854-9854_game_1,LGD Gaming Young Team,1,66,28,3,31.33333333,2,1,3,11,3,14,73466,173,36309
9854-9854_game_2,LGD Gaming Young Team,1,39,15,3,18,3,1,4,10,2,12,49012,210,37081
9758-9758_game_1,LGD Gaming,0,4,2,9,0.666666667,1,0,1,0,0,0,43683,150,21856
9758-9758_game_2,LGD Gaming,0,9,5,18,0.777777778,3,0,3,4,0,4,82786,330,42038
9862-9862_game_1,LGD Gaming Young Team,0,12,6,15,1.2,1,1,2,3,0,3,68082,313,34668
9862-9862_game_2,LGD Gaming Young Team,1,45,17,5,12.4,3,1,4,9,2,11,56850,196,33201
9862-9862_game_3,LGD Gaming Young Team,0,17,10,21,1.285714286,2,0,2,1,0,1,47398,196,32164
9868-9868_game_1,LGD Gaming Young Team,0,8,5,22,0.590909091,0,0,0,2,0,2,39324,149,22634
9868-9868_game_2,LGD Gaming Young Team,0,21,9,21,1.428571429,1,0,1,0,0,0,35869,202,23704
9768-9768_game_1,LGD Gaming,0,27,12,19,2.052631579,3,0,3,4,0,4,76889,266,34675
9768-9768_game_2,LGD Gaming,1,21,6,4,6.75,2,1,3,6,1,7,43593,249,33750
9768-9768_game_3,LGD Gaming,1,35,15,6,8.333333333,4,1,5,9,2,11,66340,279,37369
9936-9936_game_1,LGD Gaming,0,17,7,20,1.2,2,1,3,2,0,2,45907,199,27424
9936-9936_game_2,LGD Gaming,0,21,13,23,1.47826087,2,0,2,3,0,3,54919,190,30217
9888-9888_game_1,LGD Gaming Young Team,0,7,3,16,0.625,2,0,2,2,0,2,26052,198,26238
9888-9888_game_2,LGD Gaming Young Team,0,1,1,10,0.2,2,0,2,1,0,1,15880,139,18162
9940-9940_game_1,LGD Gaming,0,1,2,10,0.3,1,0,1,1,0,1,35146,253,28710
9940-9940_game_2,LGD Gaming,1,46,22,8,8.5,2,2,4,10,1,11,83179,244,43201
9940-9940_game_3,LGD Gaming,1,51,25,3,25.33333333,4,1,5,10,2,12,93031,297,45442
9902-9902_game_1,LGD Gaming Young Team,0,23,9,15,2.133333333,3,0,3,3,0,3,49807,225,28117
9902-9902_game_2,LGD Gaming Young Team,0,5,5,17,0.588235294,0,0,0,1,0,1,35895,237,23754
9953-9953_game_1,LGD Gaming,0,14,10,12,2,0,0,0,4,0,4,54291,225,33976
9953-9953_game_2,LGD Gaming,1,32,17,5,9.8,4,0,4,10,1,11,73927,228,34899
9953-9953_game_3,LGD Gaming,0,9,4,13,1,1,0,1,3,0,3,51033,251,29104
9911-9911_game_1,LGD Gaming Young Team,0,16,9,14,1.785714286,2,1,3,3,0,3,72913,268,35592
9958-9958_game_1,LGD Gaming,1,56,21,7,11,3,2,5,9,1,10,120400,272,46995
9911-9911_game_2,LGD Gaming Young Team,0,14,6,25,0.8,0,0,0,2,0,2,50949,175,23087
9958-9958_game_2,LGD Gaming,1,45,18,17,3.705882353,4,2,6,11,3,14,106431,333,55315
9921-9921_game_1,LGD Gaming Young Team,1,83,39,17,7.176470588,4,1,5,10,2,12,88249,255,48534
9921-9921_game_2,LGD Gaming Young Team,1,57,24,18,4.5,2,0,2,7,1,8,92193,252,38659
9969-9969_game_1,LGD Gaming,1,42,15,11,5.181818182,4,1,5,8,1,9,95429,412,49982
9969-9969_game_2,LGD Gaming,0,11,6,17,1,0,0,0,1,0,1,54225,198,24078
9969-9969_game_3,LGD Gaming,0,9,4,21,0.619047619,0,0,0,2,0,2,46379,186,24973
9928-9928_game_1,LGD Gaming Young Team,1,47,20,16,4.1875,4,1,5,8,1,9,93166,347,47543
9928-9928_game_2,LGD Gaming Young Team,0,8,5,16,0.8125,1,0,1,3,0,3,31050,156,22857
9928-9928_game_3,LGD Gaming Young Team,0,37,16,16,3.3125,2,2,4,7,2,9,83624,241,40130
9979-9979_game_1,LGD Gaming,0,5,3,11,0.727272727,0,1,1,2,0,2,30266,189,26372
9979-9979_game_2,LGD Gaming,0,14,7,17,1.235294118,1,0,1,3,0,3,41789,233,33623
9986-9986_game_1,LGD Gaming,0,5,3,15,0.533333333,2,0,2,3,0,3,45288,195,24950
9986-9986_game_2,LGD Gaming,0,6,3,19,0.473684211,0,0,0,1,0,1,35706,141,21369
10025-10025_game_1,LGD Gaming Young Team,0,16,5,18,1.166666667,0,0,0,1,0,1,28945,123,20550
10025-10025_game_2,LGD Gaming Young Team,1,58,22,16,5,4,2,6,11,4,15,120439,340,52379
10025-10025_game_3,LGD Gaming Young Team,1,42,21,22,2.863636364,2,0,2,8,1,9,82346,298,41763
10031-10031_game_1,LGD Gaming Young Team,0,14,6,17,1.176470588,2,0,2,4,0,4,73261,339,41661
10031-10031_game_2,LGD Gaming Young Team,0,0,0,14,0,0,0,0,1,0,1,27189,174,21668
10037-10037_game_1,LGD Gaming Young Team,0,11,5,13,1.230769231,0,0,0,4,0,4,44511,220,31316
10037-10037_game_2,LGD Gaming Young Team,0,18,8,19,1.368421053,1,0,1,2,0,2,33469,146,25370
10047-10047_game_1,LGD Gaming Young Team,1,31,14,8,5.625,1,1,2,8,1,9,68855,241,36626
10047-10047_game_2,LGD Gaming Young Team,0,15,8,18,1.277777778,1,0,1,1,0,1,48198,175,27152
10047-10047_game_3,LGD Gaming Young Team,0,27,15,32,1.3125,2,0,2,3,0,3,96714,346,45281
10056-10056_game_1,LGD Gaming Young Team,0,48,21,32,2.15625,1,2,3,2,0,2,104690,290,43909
10056-10056_game_2,LGD Gaming Young Team,0,13,6,11,1.727272727,1,0,1,1,0,1,35454,147,24139
10060-10060_game_1,LGD Gaming Young Team,0,15,7,17,1.294117647,0,0,0,4,0,4,58586,305,37807
10060-10060_game_2,LGD Gaming Young Team,0,15,12,27,1,1,0,1,1,0,1,51921,190,26131
10071-10071_game_1,LGD Gaming Young Team,0,11,5,14,1.142857143,1,0,1,2,0,2,38998,189,23805
10071-10071_game_2,LGD Gaming Young Team,0,35,16,26,1.961538462,2,1,3,3,0,3,59199,268,37661
10081-10081_game_1,LGD Gaming Young Team,0,8,3,12,0.916666667,0,0,0,3,0,3,48143,350,35062
10081-10081_game_2,LGD Gaming Young Team,1,28,11,9,4.333333333,3,2,5,8,1,9,64391,271,43605
10081-10081_game_3,LGD Gaming Young Team,0,15,5,13,1.538461538,2,0,2,3,0,3,54389,283,31585
10151-10151_game_1,LGD Gaming,0,25,12,28,1.321428571,1,2,3,1,0,1,74153,214,34624
10151-10151_game_2,LGD Gaming,0,26,17,20,2.15,2,3,5,5,1,6,102075,361,56174
10158-10158_game_1,LGD Gaming,1,50,18,12,5.666666667,3,2,5,7,2,9,115476,347,50128
10158-10158_game_2,LGD Gaming,0,24,13,17,2.176470588,3,1,4,3,0,3,79532,330,39136
10158-10158_game_3,LGD Gaming,0,25,10,15,2.333333333,2,0,2,3,0,3,54449,245,30500
10166-10166_game_1,LGD Gaming,1,40,18,8,7.25,4,0,4,7,1,8,101262,324,44820
10166-10166_game_2,LGD Gaming,0,7,4,11,1,0,0,0,1,0,1,21068,186,23430
10166-10166_game_3,LGD Gaming,0,8,6,11,1.272727273,3,1,4,4,0,4,46077,245,35209
10174-10174_game_1,LGD Gaming,1,26,16,3,14,4,1,5,10,2,12,60286,244,37363
10174-10174_game_2,LGD Gaming,0,16,9,24,1.041666667,1,0,1,2,0,2,75966,218,27984
10174-10174_game_3,LGD Gaming,0,8,6,10,1.4,3,0,3,3,0,3,54176,311,32707
10183-10183_game_1,LGD Gaming,1,41,17,11,5.272727273,2,1,3,9,2,11,68895,294,38453
10183-10183_game_2,LGD Gaming,0,20,8,18,1.555555556,2,0,2,2,0,2,68353,239,30399
10183-10183_game_3,LGD Gaming,0,9,6,13,1.153846154,3,0,3,0,0,0,37687,218,23964
10189-10189_game_1,LGD Gaming,0,15,6,9,2.333333333,2,1,3,9,2,11,47497,337,40142
10189-10189_game_2,LGD Gaming,0,0,0,20,0,0,0,0,1,0,1,37472,222,20329
10195-10195_game_1,LGD Gaming,0,14,6,18,1.111111111,1,0,1,2,0,2,57572,236,31122
10195-10195_game_2,LGD Gaming,0,9,5,14,1,1,1,2,9,2,11,60221,318,44801
10205-10205_game_1,LGD Gaming,1,26,11,3,12.33333333,3,1,4,8,1,9,52003,314,39284
10205-10205_game_2,LGD Gaming,1,37,14,9,5.666666667,1,2,3,7,1,8,68474,249,39188
10247-10247_game_1,LGD Gaming Young Team,0,25,9,17,2,2,0,2,3,0,3,114584,375,44929
10214-10214_game_1,LGD Gaming,0,19,9,14,2,1,0,1,2,0,2,57985,250,34775
10247-10247_game_2,LGD Gaming Young Team,1,46,17,4,15.75,3,2,5,10,1,11,67786,202,38054
10214-10214_game_2,LGD Gaming,0,13,6,15,1.266666667,2,0,2,2,0,2,38516,243,26235
10247-10247_game_3,LGD Gaming Young Team,1,63,24,5,17.4,4,0,4,8,1,9,83356,218,36074
10319-10319_game_1,LGD Gaming,0,21,9,20,1.5,1,0,1,0,0,0,63930,151,24855
10319-10319_game_2,LGD Gaming,1,47,18,13,5,1,1,2,8,1,9,87981,227,42682
10319-10319_game_3,LGD Gaming,0,12,5,15,1.133333333,1,0,1,0,0,0,45173,220,24819
10261-10261_game_1,LGD Gaming Young Team,0,40,18,23,2.52173913,2,0,2,3,0,3,92206,304,41578
10261-10261_game_2,LGD Gaming Young Team,0,13,6,17,1.117647059,1,0,1,2,0,2,50370,199,29195
10327-10327_game_1,LGD Gaming,0,22,11,18,1.833333333,0,0,0,4,0,4,71196,243,36083
10327-10327_game_2,LGD Gaming,0,30,12,22,1.909090909,1,0,1,1,0,1,57671,257,30022
